promo_date,property,campaign,channel,promo_spend,redemptions,promo_revenue,is_duplicate_row,is_negative_spend,roi
2025-11-16,RW_NYC,Holiday Boost,Onsite,1453.81,274,3590.5,No,No,2.4697
2025-11-16,RW_NYC,VIP Reload,Email,1646.38,141,6122.75,No,No,3.7189
2025-11-16,RW_NYC,VIP Reload,SMS,1089.1,106,2262.89,No,No,2.0778
2025-11-16,RW_NYC,VIP Reload,App,746.48,110,2751.69,No,No,3.6862
2025-11-16,RW_NYC,VIP Reload,Onsite,2008.3,276,4819.03,No,No,2.3996
2025-11-16,RW_NYC,Slots Frenzy,Email,1161.84,160,4127.18,No,No,3.5523
2025-11-16,RW_NYC,Slots Frenzy,SMS,1209.99,166,2730.95,No,No,2.257
2025-11-16,RW_NYC,Slots Frenzy,App,2160.28,146,6261.72,No,No,2.8986
2025-11-16,RW_NYC,Slots Frenzy,Onsite,2178.12,228,6748.63,No,No,3.0984
2025-11-17,RW_NYC,Fall Bonus,Email,442.12,1,1161.92,No,No,2.6281
2025-11-17,RW_NYC,Fall Bonus,SMS,1140.22,289,4085.37,No,No,3.583
2025-11-17,RW_NYC,Fall Bonus,App,786.3,300,2602.4,No,No,3.3097
2025-11-17,RW_NYC,Fall Bonus,Onsite,988.87,259,3026.54,No,No,3.0606
2025-11-17,RW_NYC,Holiday Boost,Email,870.82,176,2502.7,No,No,2.874
2025-11-17,RW_NYC,Holiday Boost,SMS,1068.3,129,3255.74,No,No,3.0476
2025-11-17,RW_NYC,Holiday Boost,App,1364.26,227,3502.35,No,No,2.5672
2025-11-17,RW_NYC,Holiday Boost,Onsite,1608.61,277,2593.96,No,No,1.6125
2025-11-17,RW_NYC,VIP Reload,Email,659.95,151,2098.23,No,No,3.1794
2025-11-17,RW_NYC,VIP Reload,SMS,1049.74,137,1735.24,No,No,1.653
2025-11-17,RW_NYC,VIP Reload,App,1779.36,205,5770.1,No,No,3.2428
2025-11-17,RW_NYC,VIP Reload,Onsite,2394.49,338,4982.1,No,No,2.0807
2025-11-17,RW_NYC,Slots Frenzy,Email,836.92,99,2920.14,No,No,3.4892
2025-11-17,RW_NYC,Slots Frenzy,SMS,873.97,171,1944.34,No,No,2.2247
2025-11-17,RW_NYC,Slots Frenzy,App,879.91,208,1615.13,No,No,1.8356
2025-11-17,RW_NYC,Slots Frenzy,Onsite,2472.81,238,5215.52,No,No,2.1091
2025-11-18,RW_NYC,Fall Bonus,Email,1332.61,101,3789.31,No,No,2.8435
2025-11-18,RW_NYC,Fall Bonus,SMS,1794.17,221,6085.02,No,No,3.3916
2025-11-18,RW_NYC,Fall Bonus,App,1655.66,182,2965.49,No,No,1.7911
2025-11-18,RW_NYC,Fall Bonus,Onsite,1894.34,232,3736.29,No,No,1.9723
2025-11-18,RW_NYC,Holiday Boost,Email,954.33,213,2669.96,No,No,2.7977
2025-11-18,RW_NYC,Holiday Boost,SMS,663.81,235,2215.02,No,No,3.3368
2025-11-18,RW_NYC,Holiday Boost,App,503.75,215,1096.53,No,No,2.1767
2025-11-18,RW_NYC,Holiday Boost,Onsite,2228.27,411,6541.87,No,No,2.9359
2025-11-18,RW_NYC,VIP Reload,Email,1324.05,189,4708.97,No,No,3.5565
2025-11-18,RW_NYC,VIP Reload,SMS,1797.12,210,5110.62,No,No,2.8438
2025-11-18,RW_NYC,VIP Reload,App,1036.93,84,3834.83,No,No,3.6983
2025-11-18,RW_NYC,VIP Reload,Onsite,913.63,261,1619.56,No,No,1.7727
2025-11-18,RW_NYC,Slots Frenzy,Email,1248.82,89,2565.0,No,No,2.0539
2025-11-18,RW_NYC,Slots Frenzy,SMS,932.6,213,3101.98,No,No,3.3262
2025-11-18,RW_NYC,Slots Frenzy,App,1032.42,280,2417.96,No,No,2.342
2025-11-18,RW_NYC,Slots Frenzy,Onsite,2465.57,127,8862.53,No,No,3.5945
2025-11-19,RW_NYC,Fall Bonus,Email,190.61,194,468.96,No,No,2.4603
2025-11-19,RW_NYC,Fall Bonus,SMS,1417.2,110,3813.59,No,No,2.6909
2025-11-19,RW_NYC,Fall Bonus,App,1621.97,278,6005.57,No,No,3.7026
2025-11-19,RW_NYC,Fall Bonus,Onsite,2259.54,72,4521.96,No,No,2.0013
2025-11-19,RW_NYC,Holiday Boost,Email,727.68,63,2507.76,No,No,3.4462
2025-11-19,RW_NYC,Holiday Boost,SMS,545.21,223,1969.79,No,No,3.6129
2025-11-19,RW_NYC,Holiday Boost,App,2047.18,157,7195.45,No,No,3.5148
2025-11-19,RW_NYC,Holiday Boost,Onsite,2131.67,259,4000.53,No,No,1.8767
2025-11-19,RW_NYC,VIP Reload,Email,892.9,108,1553.57,No,No,1.7399
2025-11-19,RW_NYC,VIP Reload,SMS,1463.98,184,3691.65,No,No,2.5217
2025-11-19,RW_NYC,VIP Reload,App,560.62,298,1099.6,No,No,1.9614
2025-11-19,RW_NYC,VIP Reload,Onsite,2023.52,202,7263.4,No,No,3.5895
2025-11-19,RW_NYC,Slots Frenzy,Email,603.13,99,2065.47,No,No,3.4246
2025-11-19,RW_NYC,Slots Frenzy,SMS,1563.11,123,4744.19,No,No,3.0351
2025-11-19,RW_NYC,Slots Frenzy,App,1665.62,102,4019.71,No,No,2.4133
2025-11-19,RW_NYC,Slots Frenzy,Onsite,1599.44,214,4571.47,No,No,2.8582
2025-11-20,RW_NYC,Fall Bonus,Email,850.87,126,1733.45,No,No,2.0373
2025-11-20,RW_NYC,Fall Bonus,SMS,1091.73,119,1879.98,No,No,1.722
2025-11-20,RW_NYC,Fall Bonus,App,2891.18,221,7959.91,No,No,2.7532
2025-11-20,RW_NYC,Fall Bonus,Onsite,1125.37,280,4064.59,No,No,3.6118
2025-11-20,RW_NYC,Holiday Boost,Email,687.78,154,1785.78,No,No,2.5964
2025-11-20,RW_NYC,Holiday Boost,SMS,1224.16,227,2925.62,No,No,2.3899
2025-11-20,RW_NYC,Holiday Boost,App,1287.69,288,2192.9,No,No,1.703
2025-11-20,RW_NYC,Holiday Boost,Onsite,1185.84,342,4498.47,No,No,3.7935
2025-11-20,RW_NYC,VIP Reload,Email,576.85,122,1917.73,No,No,3.3245
2025-11-20,RW_NYC,VIP Reload,SMS,1130.26,49,3566.61,No,No,3.1556
2025-11-20,RW_NYC,VIP Reload,App,2103.04,308,7361.45,No,No,3.5004
2025-11-20,RW_NYC,VIP Reload,Onsite,2483.71,280,8484.47,No,No,3.416
2025-11-20,RW_NYC,Slots Frenzy,Email,944.94,91,1805.69,No,No,1.9109
2025-11-20,RW_NYC,Slots Frenzy,SMS,1513.21,136,4245.78,No,No,2.8058
2025-11-20,RW_NYC,Slots Frenzy,App,1077.67,183,2858.19,No,No,2.6522
2025-11-20,RW_NYC,Slots Frenzy,Onsite,1642.05,188,5725.09,No,No,3.4866
2025-11-21,RW_NYC,Fall Bonus,Email,1144.59,1,4220.79,No,No,3.6876
2025-11-21,RW_NYC,Fall Bonus,SMS,717.61,119,1805.43,No,No,2.5159
2025-11-21,RW_NYC,Fall Bonus,App,2132.35,213,3476.16,No,No,1.6302
2025-11-21,RW_NYC,Fall Bonus,Onsite,2367.11,209,3801.42,No,No,1.6059
2025-11-21,RW_NYC,Holiday Boost,Email,1684.1,85,2904.29,No,No,1.7245
2025-11-21,RW_NYC,Holiday Boost,SMS,824.24,113,2247.4,No,No,2.7266
2025-11-21,RW_NYC,Holiday Boost,App,2704.13,257,4902.17,No,No,1.8128
2025-11-21,RW_NYC,Holiday Boost,Onsite,2648.36,192,9322.96,No,No,3.5203
2025-11-21,RW_NYC,VIP Reload,Email,884.45,110,1683.66,No,No,1.9036
2025-11-21,RW_NYC,VIP Reload,SMS,1190.28,188,2466.71,No,No,2.0724
2025-11-21,RW_NYC,VIP Reload,App,1610.37,143,4850.14,No,No,3.0118
2025-11-21,RW_NYC,VIP Reload,Onsite,2006.81,172,7309.97,No,No,3.6426
2025-11-21,RW_NYC,Slots Frenzy,Email,0.0,32,0.0,No,No,
2025-11-21,RW_NYC,Slots Frenzy,SMS,447.88,283,1545.93,No,No,3.4517
2025-11-21,RW_NYC,Slots Frenzy,App,1617.05,194,6102.48,No,No,3.7738
2025-11-21,RW_NYC,Slots Frenzy,Onsite,1839.78,229,3608.38,No,No,1.9613
2025-11-22,RW_NYC,Fall Bonus,Email,1656.98,134,2744.82,No,No,1.6565
2025-11-22,RW_NYC,Fall Bonus,SMS,1852.82,115,4081.32,No,No,2.2028
2025-11-22,RW_NYC,Fall Bonus,App,2370.68,100,7972.39,No,No,3.3629
2025-11-22,RW_NYC,Fall Bonus,Onsite,1421.03,210,2357.93,No,No,1.6593
2025-11-22,RW_NYC,Holiday Boost,Email,1362.55,46,4916.88,No,No,3.6086
2025-11-22,RW_NYC,Holiday Boost,SMS,810.09,170,2400.78,No,No,2.9636
2025-11-22,RW_NYC,Holiday Boost,App,1729.85,259,3401.24,No,No,1.9662
2025-11-22,RW_NYC,Holiday Boost,Onsite,2176.32,361,6484.33,No,No,2.9795
2025-11-22,RW_NYC,VIP Reload,Email,504.57,101,813.27,No,No,1.6118
2025-11-22,RW_NYC,VIP Reload,SMS,1267.72,296,3222.01,No,No,2.5416
2025-11-22,RW_NYC,VIP Reload,App,1825.94,363,6604.02,No,No,3.6168
2025-11-22,RW_NYC,VIP Reload,Onsite,2282.62,249,4822.85,No,No,2.1129
2025-11-22,RW_NYC,Slots Frenzy,Email,1314.86,133,4326.21,No,No,3.2902
2025-11-22,RW_NYC,Slots Frenzy,SMS,2078.87,130,5996.73,No,No,2.8846
2025-11-22,RW_NYC,Slots Frenzy,App,2511.38,166,4565.3,No,No,1.8178
2025-11-22,RW_NYC,Slots Frenzy,Onsite,3419.03,167,10224.15,No,No,2.9904
2025-11-23,RW_NYC,Fall Bonus,Email,1062.51,60,2128.11,No,No,2.0029
2025-11-23,RW_NYC,Fall Bonus,SMS,992.9,120,2178.14,No,No,2.1937
2025-11-23,RW_NYC,Fall Bonus,App,2018.07,240,3914.3,No,No,1.9396
2025-11-23,RW_NYC,Fall Bonus,Onsite,1290.76,284,2111.85,No,No,1.6361
2025-11-23,RW_NYC,Holiday Boost,Email,1156.56,239,2181.1,No,No,1.8859
2025-11-23,RW_NYC,Holiday Boost,SMS,1402.44,255,4019.71,No,No,2.8662
2025-11-23,RW_NYC,Holiday Boost,App,1475.05,274,3373.4,No,No,2.287
2025-11-23,RW_NYC,Holiday Boost,Onsite,1853.84,197,6284.6,No,No,3.39
2025-11-23,RW_NYC,VIP Reload,Email,526.32,164,1159.82,No,No,2.2036
2025-11-23,RW_NYC,VIP Reload,SMS,1847.89,195,4620.03,No,No,2.5002
2025-11-23,RW_NYC,VIP Reload,App,2031.42,272,3435.03,No,No,1.691
2025-11-23,RW_NYC,VIP Reload,Onsite,768.03,213,1371.78,No,No,1.7861
2025-11-23,RW_NYC,Slots Frenzy,Email,1119.75,1,3044.38,No,No,2.7188
2025-11-23,RW_NYC,Slots Frenzy,SMS,918.2,120,3114.42,No,No,3.3919
2025-11-23,RW_NYC,Slots Frenzy,App,1887.61,160,5330.9,No,No,2.8242
2025-11-23,RW_NYC,Slots Frenzy,Onsite,4369.65,253,8490.17,No,No,1.943
2025-11-24,RW_NYC,Fall Bonus,Email,902.4,109,1479.66,No,No,1.6397
2025-11-24,RW_NYC,Fall Bonus,SMS,1806.68,143,6247.31,No,No,3.4579
2025-11-24,RW_NYC,Fall Bonus,App,2608.14,305,4971.65,No,No,1.9062
2025-11-24,RW_NYC,Fall Bonus,Onsite,781.76,241,2669.84,No,No,3.4152
2025-11-24,RW_NYC,Holiday Boost,Email,1382.73,36,4521.1,No,No,3.2697
2025-11-24,RW_NYC,Holiday Boost,SMS,1503.08,163,4152.15,No,No,2.7624
2025-11-24,RW_NYC,Holiday Boost,App,1983.5,193,6092.9,No,No,3.0718
2025-11-24,RW_NYC,Holiday Boost,Onsite,2271.62,311,6027.19,No,No,2.6533
2025-11-24,RW_NYC,VIP Reload,Email,855.79,143,2684.15,No,No,3.1365
2025-11-24,RW_NYC,VIP Reload,SMS,653.88,119,1350.43,No,No,2.0653
2025-11-24,RW_NYC,VIP Reload,App,1290.69,166,4784.31,No,No,3.7068
2025-11-24,RW_NYC,VIP Reload,Onsite,1674.12,168,3392.06,No,No,2.0262
2025-11-24,RW_NYC,Slots Frenzy,Email,760.23,115,1673.24,No,No,2.201
2025-11-24,RW_NYC,Slots Frenzy,SMS,1292.04,70,2099.75,No,No,1.6251
2025-11-24,RW_NYC,Slots Frenzy,App,1106.48,219,3887.18,No,No,3.5131
2025-11-24,RW_NYC,Slots Frenzy,Onsite,2738.74,214,9397.85,No,No,3.4315
2025-11-25,RW_NYC,Fall Bonus,Email,1213.29,84,3398.53,No,No,2.8011
2025-11-25,RW_NYC,Fall Bonus,SMS,1415.88,202,2758.22,No,No,1.9481
2025-11-25,RW_NYC,Fall Bonus,App,1025.43,324,1704.98,No,No,1.6627
2025-11-25,RW_NYC,Fall Bonus,Onsite,1345.04,200,3787.21,No,No,2.8157
2025-11-25,RW_NYC,Holiday Boost,Email,560.49,91,1868.47,No,No,3.3336
2025-11-25,RW_NYC,Holiday Boost,SMS,1411.62,128,4466.96,No,No,3.1644
2025-11-25,RW_NYC,Holiday Boost,App,1901.87,166,5931.24,No,No,3.1186
2025-11-25,RW_NYC,Holiday Boost,Onsite,1939.26,244,7073.3,No,No,3.6474
2025-11-25,RW_NYC,VIP Reload,Email,311.23,87,575.61,No,No,1.8495
2025-11-25,RW_NYC,VIP Reload,SMS,1686.58,89,5795.4,No,No,3.4362
2025-11-25,RW_NYC,VIP Reload,App,1637.43,149,3184.26,No,No,1.9447
2025-11-25,RW_NYC,VIP Reload,Onsite,1656.63,312,3966.81,No,No,2.3945
2025-11-25,RW_NYC,Slots Frenzy,Email,647.75,67,2353.69,No,No,3.6336
2025-11-25,RW_NYC,Slots Frenzy,SMS,1157.54,214,2918.33,No,No,2.5211
2025-11-25,RW_NYC,Slots Frenzy,App,1364.98,239,3118.21,No,No,2.2844
2025-11-25,RW_NYC,Slots Frenzy,Onsite,1545.39,189,5035.6,No,No,3.2585
2025-11-26,RW_NYC,Fall Bonus,Email,959.34,42,2945.71,No,No,3.0706
2025-11-26,RW_NYC,Fall Bonus,SMS,1296.11,261,4626.94,No,No,3.5699
2025-11-26,RW_NYC,Fall Bonus,App,1528.34,144,2894.33,No,No,1.8938
2025-11-26,RW_NYC,Fall Bonus,Onsite,2541.11,268,7251.2,No,No,2.8536
2025-11-26,RW_NYC,Holiday Boost,Email,49.77,221,156.27,No,No,3.1398
2025-11-26,RW_NYC,Holiday Boost,SMS,1092.02,102,1949.3,No,No,1.785
2025-11-26,RW_NYC,Holiday Boost,App,2042.29,208,5534.64,No,No,2.71
2025-11-26,RW_NYC,Holiday Boost,Onsite,1532.95,254,2604.93,No,No,1.6993
2025-11-26,RW_NYC,VIP Reload,Email,1097.9,83,2283.74,No,No,2.0801
2025-11-26,RW_NYC,VIP Reload,SMS,1386.49,129,3958.42,No,No,2.855
2025-11-26,RW_NYC,VIP Reload,App,1617.13,144,3417.04,No,No,2.113
2025-11-26,RW_NYC,VIP Reload,Onsite,2105.41,100,7872.09,No,No,3.739
2025-11-26,RW_NYC,Slots Frenzy,Email,570.1,98,1752.12,No,No,3.0734
2025-11-26,RW_NYC,Slots Frenzy,SMS,1334.12,190,2883.77,No,No,2.1616
2025-11-26,RW_NYC,Slots Frenzy,App,1813.89,187,5753.33,No,No,3.1718
2025-11-26,RW_NYC,Slots Frenzy,Onsite,2999.44,252,6680.64,No,No,2.2273
2025-11-27,RW_NYC,Fall Bonus,Email,857.01,156,2826.17,No,No,3.2977
2025-11-27,RW_NYC,Fall Bonus,SMS,1211.12,230,1945.64,No,No,1.6065
2025-11-27,RW_NYC,Fall Bonus,App,1969.53,246,5688.24,No,No,2.8881
2025-11-27,RW_NYC,Fall Bonus,Onsite,2222.87,168,7110.67,No,No,3.1989
2025-11-27,RW_NYC,Holiday Boost,Email,964.84,13,3260.95,No,No,3.3798
2025-11-27,RW_NYC,Holiday Boost,SMS,945.9,245,2975.62,No,No,3.1458
2025-11-27,RW_NYC,Holiday Boost,App,1472.2,188,3200.95,No,No,2.1743
2025-11-27,RW_NYC,Holiday Boost,Onsite,931.86,229,1831.3,No,No,1.9652
2025-11-27,RW_NYC,VIP Reload,Email,783.18,213,1682.03,No,No,2.1477
2025-11-27,RW_NYC,VIP Reload,SMS,1025.64,114,3460.44,No,No,3.3739
2025-11-27,RW_NYC,VIP Reload,App,2251.54,245,7542.63,No,No,3.35
2025-11-27,RW_NYC,VIP Reload,Onsite,1214.17,278,2566.23,No,No,2.1136
2025-11-27,RW_NYC,Slots Frenzy,Email,939.02,107,1595.48,No,No,1.6991
2025-11-27,RW_NYC,Slots Frenzy,SMS,655.39,185,2152.69,No,No,3.2846
2025-11-27,RW_NYC,Slots Frenzy,App,1335.27,208,4883.6,No,No,3.6574
2025-11-27,RW_NYC,Slots Frenzy,Onsite,1509.17,152,3012.35,No,No,1.996
2025-11-28,RW_NYC,Fall Bonus,Email,956.12,34,1627.59,No,No,1.7023
2025-11-28,RW_NYC,Fall Bonus,SMS,1387.81,164,3341.51,No,No,2.4078
2025-11-28,RW_NYC,Fall Bonus,App,1659.29,210,5330.93,No,No,3.2128
2025-11-28,RW_NYC,Fall Bonus,Onsite,947.95,199,2500.54,No,No,2.6378
2025-11-28,RW_NYC,Holiday Boost,Email,1200.9,61,2807.4,No,No,2.3377
2025-11-28,RW_NYC,Holiday Boost,SMS,1446.21,202,4880.72,No,No,3.3748
2025-11-28,RW_NYC,Holiday Boost,App,1590.99,302,4240.61,No,No,2.6654
2025-11-28,RW_NYC,Holiday Boost,Onsite,3426.74,314,11866.85,No,No,3.463
2025-11-28,RW_NYC,VIP Reload,Email,1192.13,46,3747.18,No,No,3.1433
2025-11-28,RW_NYC,VIP Reload,SMS,952.9,150,3419.45,No,No,3.5885
2025-11-28,RW_NYC,VIP Reload,App,1933.12,188,5602.08,No,No,2.8979
2025-11-28,RW_NYC,VIP Reload,Onsite,2479.85,250,9255.79,No,No,3.7324
2025-11-28,RW_NYC,Slots Frenzy,Email,1296.38,62,4344.57,No,No,3.3513
2025-11-28,RW_NYC,Slots Frenzy,SMS,2306.61,168,3806.54,No,No,1.6503
2025-11-28,RW_NYC,Slots Frenzy,App,554.58,126,1818.95,No,No,3.2799
2025-11-28,RW_NYC,Slots Frenzy,Onsite,2380.93,226,7506.89,No,No,3.1529
2025-11-29,RW_NYC,Fall Bonus,Email,1105.9,126,3020.06,No,No,2.7309
2025-11-29,RW_NYC,Fall Bonus,SMS,1228.25,170,2200.65,No,No,1.7917
2025-11-29,RW_NYC,Fall Bonus,App,2141.37,297,6940.13,No,No,3.241
2025-11-29,RW_NYC,Fall Bonus,Onsite,1212.02,226,2234.3,No,No,1.8435
2025-11-29,RW_NYC,Holiday Boost,Email,1072.5,131,2055.84,No,No,1.9169
2025-11-29,RW_NYC,Holiday Boost,SMS,974.88,137,2245.61,No,No,2.3035
2025-11-29,RW_NYC,Holiday Boost,App,1024.99,330,3522.56,No,No,3.4367
2025-11-29,RW_NYC,Holiday Boost,Onsite,2450.67,266,7450.16,No,No,3.0401
2025-11-29,RW_NYC,VIP Reload,Email,1221.31,36,2186.71,No,No,1.7905
2025-11-29,RW_NYC,VIP Reload,SMS,68.89,237,121.65,No,No,1.7659
2025-11-29,RW_NYC,VIP Reload,App,1954.67,226,3685.03,No,No,1.8852
2025-11-29,RW_NYC,VIP Reload,Onsite,2630.41,270,7170.91,No,No,2.7262
2025-11-29,RW_NYC,Slots Frenzy,Email,1826.68,187,6630.11,No,No,3.6296
2025-11-29,RW_NYC,Slots Frenzy,SMS,1857.18,111,5878.59,No,No,3.1653
2025-11-29,RW_NYC,Slots Frenzy,App,2631.55,294,5641.3,No,No,2.1437
2025-11-29,RW_NYC,Slots Frenzy,Onsite,2253.42,289,5233.48,No,No,2.3225
2025-11-30,RW_NYC,Fall Bonus,Email,1260.89,69,2071.43,No,No,1.6428
2025-11-30,RW_NYC,Fall Bonus,SMS,684.96,179,2474.31,No,No,3.6123
2025-11-30,RW_NYC,Fall Bonus,App,1563.95,324,4603.0,No,No,2.9432
2025-11-30,RW_NYC,Fall Bonus,Onsite,1519.16,238,3842.0,No,No,2.529
2025-11-30,RW_NYC,Holiday Boost,Email,1084.31,264,3994.46,No,No,3.6839
2025-11-30,RW_NYC,Holiday Boost,SMS,1652.71,36,4007.73,No,No,2.4249
2025-11-30,RW_NYC,Holiday Boost,App,960.75,213,2475.31,No,No,2.5764
2025-11-30,RW_NYC,Holiday Boost,Onsite,1706.84,310,6165.43,No,No,3.6122
2025-11-30,RW_NYC,VIP Reload,Email,913.77,136,2533.96,No,No,2.7731
2025-11-30,RW_NYC,VIP Reload,SMS,2959.06,81,6397.55,No,No,2.162
2025-11-30,RW_NYC,VIP Reload,App,1721.88,235,5409.47,No,No,3.1416
2025-11-30,RW_NYC,VIP Reload,Onsite,2165.07,208,3988.03,No,No,1.842
2025-11-30,RW_NYC,Slots Frenzy,Email,1134.54,105,2962.5,No,No,2.6112
2025-11-30,RW_NYC,Slots Frenzy,SMS,1700.46,159,4372.15,No,No,2.5712
2025-11-30,RW_NYC,Slots Frenzy,App,1633.3,135,4367.65,No,No,2.6741
2025-11-30,RW_NYC,Slots Frenzy,Onsite,2386.14,265,4879.53,No,No,2.0449
2025-12-01,RW_NYC,Fall Bonus,Email,1112.59,114,2287.39,No,No,2.0559
2025-12-01,RW_NYC,Fall Bonus,SMS,1042.08,90,3774.21,No,No,3.6218
2025-12-01,RW_NYC,Fall Bonus,App,1866.39,104,3900.78,No,No,2.09
2025-12-01,RW_NYC,Fall Bonus,Onsite,1528.55,187,3980.67,No,No,2.6042
2025-12-01,RW_NYC,Holiday Boost,Email,751.56,212,2510.95,No,No,3.341
2025-12-01,RW_NYC,Holiday Boost,SMS,762.92,223,1844.77,No,No,2.418
2025-12-01,RW_NYC,Holiday Boost,App,1710.89,171,5958.63,No,No,3.4828
2025-12-01,RW_NYC,Holiday Boost,Onsite,2547.21,177,8635.73,No,No,3.3903
2025-12-01,RW_NYC,VIP Reload,Email,368.05,84,695.51,No,No,1.8897
2025-12-01,RW_NYC,VIP Reload,SMS,1109.89,200,3412.68,No,No,3.0748
2025-12-01,RW_NYC,VIP Reload,App,2282.06,216,5298.44,No,No,2.3218
2025-12-01,RW_NYC,VIP Reload,Onsite,1505.47,295,3406.44,No,No,2.2627
2025-12-01,RW_NYC,Slots Frenzy,Email,1346.28,98,4082.75,No,No,3.0326
2025-12-01,RW_NYC,Slots Frenzy,SMS,1104.87,70,2345.61,No,No,2.123
2025-12-01,RW_NYC,Slots Frenzy,App,1767.0,235,4164.81,No,No,2.357
2025-12-01,RW_NYC,Slots Frenzy,Onsite,1807.2,277,4469.11,No,No,2.4729
2025-12-02,RW_NYC,Fall Bonus,Email,872.62,105,3037.78,No,No,3.4812
2025-12-02,RW_NYC,Fall Bonus,SMS,1345.46,180,2243.68,No,No,1.6676
2025-12-02,RW_NYC,Fall Bonus,App,1695.15,307,6231.09,No,No,3.6758
2025-12-02,RW_NYC,Fall Bonus,Onsite,1870.06,338,5683.01,No,No,3.0389
2025-12-02,RW_NYC,Holiday Boost,Email,776.55,39,1763.5,No,No,2.2709
2025-12-02,RW_NYC,Holiday Boost,SMS,2083.94,241,6443.55,No,No,3.092
2025-12-02,RW_NYC,Holiday Boost,App,1280.79,258,2815.46,No,No,2.1982
2025-12-02,RW_NYC,Holiday Boost,Onsite,1121.47,197,3486.27,No,No,3.1087
2025-12-02,RW_NYC,VIP Reload,Email,963.34,109,2702.94,No,No,2.8058
2025-12-02,RW_NYC,VIP Reload,SMS,1288.15,178,4644.93,No,No,3.6059
2025-12-02,RW_NYC,VIP Reload,App,2459.46,269,5323.2,No,No,2.1644
2025-12-02,RW_NYC,VIP Reload,Onsite,1792.17,113,4223.1,No,No,2.3564
2025-12-02,RW_NYC,Slots Frenzy,Email,8.73,67,23.07,No,No,2.6426
2025-12-02,RW_NYC,Slots Frenzy,SMS,647.87,144,2047.15,No,No,3.1598
2025-12-02,RW_NYC,Slots Frenzy,App,1261.3,189,2651.45,No,No,2.1022
2025-12-02,RW_NYC,Slots Frenzy,Onsite,1496.36,242,4566.74,No,No,3.0519
2025-12-03,RW_NYC,Fall Bonus,Email,556.71,57,1699.81,No,No,3.0533
2025-12-03,RW_NYC,Fall Bonus,SMS,1005.08,191,3047.94,No,No,3.0325
2025-12-03,RW_NYC,Fall Bonus,App,1373.12,138,3535.44,No,No,2.5747
2025-12-03,RW_NYC,Fall Bonus,Onsite,2326.1,211,8807.56,No,No,3.7864
2025-12-03,RW_NYC,Holiday Boost,Email,691.05,41,1106.13,No,No,1.6007
2025-12-03,RW_NYC,Holiday Boost,SMS,1646.52,55,3305.88,No,No,2.0078
2025-12-03,RW_NYC,Holiday Boost,App,1302.12,121,3354.2,No,No,2.576
2025-12-03,RW_NYC,Holiday Boost,Onsite,1131.6,250,3177.62,No,No,2.8081
2025-12-03,RW_NYC,VIP Reload,Email,1090.97,120,2804.4,No,No,2.5706
2025-12-03,RW_NYC,VIP Reload,SMS,1330.14,202,3193.36,No,No,2.4008
2025-12-03,RW_NYC,VIP Reload,App,1527.57,203,2763.15,No,No,1.8089
2025-12-03,RW_NYC,VIP Reload,Onsite,2680.95,202,7498.73,No,No,2.797
2025-12-03,RW_NYC,Slots Frenzy,Email,1347.9,133,4569.22,No,No,3.3899
2025-12-03,RW_NYC,Slots Frenzy,SMS,1525.32,221,3717.81,No,No,2.4374
2025-12-03,RW_NYC,Slots Frenzy,App,1699.22,106,3403.29,No,No,2.0029
2025-12-03,RW_NYC,Slots Frenzy,Onsite,2148.97,253,6553.53,No,No,3.0496
2025-12-04,RW_NYC,Fall Bonus,Email,778.48,132,1849.08,No,No,2.3752
2025-12-04,RW_NYC,Fall Bonus,SMS,1058.61,307,2419.55,No,No,2.2856
2025-12-04,RW_NYC,Fall Bonus,App,1421.91,339,5301.92,No,No,3.7287
2025-12-04,RW_NYC,Fall Bonus,Onsite,2072.94,272,3460.48,No,No,1.6694
2025-12-04,RW_NYC,Holiday Boost,Email,843.15,1,2124.76,No,No,2.52
2025-12-04,RW_NYC,Holiday Boost,SMS,1426.11,176,3906.7,No,No,2.7394
2025-12-04,RW_NYC,Holiday Boost,App,1152.64,189,4242.19,No,No,3.6804
2025-12-04,RW_NYC,Holiday Boost,Onsite,2145.6,293,4895.44,No,No,2.2816
2025-12-04,RW_NYC,VIP Reload,Email,233.63,150,560.14,No,No,2.3976
2025-12-04,RW_NYC,VIP Reload,SMS,1767.24,181,4060.77,No,No,2.2978
2025-12-04,RW_NYC,VIP Reload,App,1039.29,179,3587.3,No,No,3.4517
2025-12-04,RW_NYC,VIP Reload,Onsite,2573.07,231,9712.52,No,No,3.7747
2025-12-04,RW_NYC,Slots Frenzy,Email,1063.04,72,2609.98,No,No,2.4552
2025-12-04,RW_NYC,Slots Frenzy,SMS,502.8,94,1372.5,No,No,2.7297
2025-12-04,RW_NYC,Slots Frenzy,App,1214.98,248,3019.84,No,No,2.4855
2025-12-04,RW_NYC,Slots Frenzy,Onsite,1530.89,218,2675.63,No,No,1.7478
2025-12-06,RW_NYC,Fall Bonus,Email,888.93,98,2271.54,No,No,2.5554
2025-12-06,RW_NYC,Fall Bonus,SMS,1116.75,164,2016.46,No,No,1.8057
2025-12-06,RW_NYC,Fall Bonus,App,1741.98,296,2792.71,No,No,1.6032
2025-12-06,RW_NYC,Fall Bonus,Onsite,2367.32,325,7385.81,No,No,3.1199
2025-12-06,RW_NYC,Holiday Boost,Email,822.28,144,2164.06,No,No,2.6318
